TeamID,TeamName,Conference,WinPCT,Season,RAPTOR_Season,Season_Adjusted,id_x,full_name_x,id_y,full_name_y,id,full_name,abbreviation
1610612738,Celtics,East,0.488,2014-15,2014,2015,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.585,2015-16,2015,2016,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.646,2016-17,2016,2017,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.671,2017-18,2017,2018,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.598,2018-19,2018,2019,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.667,2019-20,2019,2020,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.5,2020-21,2020,2021,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.622,2021-22,2021,2022,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.695,2022-23,2022,2023,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.78,2023-24,2023,2024,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612739,Cavaliers,East,0.524,1976-77,1976,1977,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.524,1977-78,1977,1978,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.366,1978-79,1978,1979,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.451,1979-80,1979,1980,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.341,1980-81,1980,1981,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.183,1981-82,1981,1982,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.28,1982-83,1982,1983,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.341,1983-84,1983,1984,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.439,1984-85,1984,1985,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.354,1985-86,1985,1986,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.378,1986-87,1986,1987,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.512,1987-88,1987,1988,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.695,1988-89,1988,1989,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.512,1989-90,1989,1990,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.402,1990-91,1990,1991,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.695,1991-92,1991,1992,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.659,1992-93,1992,1993,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.573,1993-94,1993,1994,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.524,1994-95,1994,1995,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.573,1995-96,1995,1996,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.512,1996-97,1996,1997,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.573,1997-98,1997,1998,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.44,1998-99,1998,1999,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.39,1999-00,1999,2000,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.366,2000-01,2000,2001,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.354,2001-02,2001,2002,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
1610612739,Cavaliers,East,0.207,2002-03,2002,2003,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,1610612739,Cleveland Cavaliers,CLE
